movieId,title_x,genres_x,title_y,genres_y
1437,"Cement Garden, The (1993)",Drama,106535,https://m.media-amazon.com/images/M/MV5BNmI2NTdlNzEtYWZkOC00NzhhLTg5N2MtZTE5ZDE0NTI5MDFkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
1438,Dante's Peak (1997),Action|Thriller,118928,https://m.media-amazon.com/images/M/MV5BMTA1MWM3Y2MtM2YyMS00ZGI1LTgwMGQtMzczYjA5ZThmZTQ1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
1439,Meet Wally Sparks (1997),Comedy,119644,https://m.media-amazon.com/images/M/MV5BYzQxNzhkNzQtNjRiYy00ZGRhLWE0NDEtYzY4ZWEyN2Q1M2ViXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1440,Amos & Andrew (1993),Comedy,106266,https://m.media-amazon.com/images/M/MV5BNTZhNzhmNWEtNjllOC00YjE1LWE1ZDUtYTk4MzUwZTk0Y2IyXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1441,Benny & Joon (1993),Comedy|Romance,106387,https://m.media-amazon.com/images/M/MV5BMTUwMzkyNjIzMl5BMl5BanBnXkFtZTcwMDMyNDcyNA@@.jpg
1442,Prefontaine (1997),Drama,119937,https://m.media-amazon.com/images/M/MV5BMTk2MzE0NjQ0Nl5BMl5BanBnXkFtZTcwMzUxMjkxMQ@@.jpg
1445,McHale's Navy (1997),Comedy|War,119640,https://m.media-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1446,Kolya (Kolja) (1996),Comedy|Drama,116790,https://m.media-amazon.com/images/M/MV5BYWU4ZTVkZjgtYTlkNi00YTY2LWExOWUtZDI5MDFhNjc3NDE1XkEyXkFqcGdeQXVyMjIxMzMyMQ@@.jpg
1447,Gridlock'd (1997),Crime,119225,https://m.media-amazon.com/images/M/MV5BNWFlYTY1YWUtOWY1Yy00ODgwLTk0YzQtYTdjMDBlOTcwMGZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1449,Waiting for Guffman (1996),Comedy,118111,https://m.media-amazon.com/images/M/MV5BYWY4OGVjOTctYTViZC00MWQzLWIyNjYtM2JmOWIzZGQwNWYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,118691,https://m.media-amazon.com/images/M/MV5BOGViZjFhM2MtOGNmZC00MWQyLWJiM2MtODdkMDdlYmFmMjYzXkEyXkFqcGdeQXVyMTkzODUwNzk@.jpg
1454,SubUrbia (1997),Comedy|Drama,120238,https://m.media-amazon.com/images/M/MV5BMjllMGZhMjctNTU0MS00ZDgzLTg1YTgtMDM2N2NmMzc0OTY4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjQwMjk0NjI@.jpg
1456,"Pest, The (1997)",Comedy,119887,https://m.media-amazon.com/images/M/MV5BNjZhNzg2OWQtMDBkYi00MTY5LTkxMDItMDc2MzVmNGU1MzM5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
1457,Fools Rush In (1997),Comedy|Drama|Romance,119141,https://m.media-amazon.com/images/M/MV5BM2Q3MzA3YmYtNzUzNS00NDhhLTkyZmYtMDU2YmE1ODY5MjdmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
1458,Touch (1997),Drama|Fantasy|Romance,120357,https://m.media-amazon.com/images/M/MV5BYzc1NmZmNjMtMjdhOS00ZmY0LTliZjMtOWE0OWZmZWQ4OTQ4XkEyXkFqcGdeQXVyODkxMTU1Njc@.jpg
1459,Absolute Power (1997),Mystery|Thriller,118548,https://m.media-amazon.com/images/M/MV5BNDFlNTZmOGYtYmE0ZC00OTE4LWI5YzctNmZmZDU3M2ZiMmI4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
1460,That Darn Cat (1997),Children|Comedy|Mystery,120317,https://m.media-amazon.com/images/M/MV5BNjAxMjI0MTEtZDI4Yi00OWIzLTkxY2QtZDZhYTZkOGE4N2NiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,120434,https://m.media-amazon.com/images/M/MV5BZTIwMWEwZmQtMjI1ZS00NDdmLTgwMGItNmFiOTk1ZWQ5NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,116922,https://m.media-amazon.com/images/M/MV5BYWUxOWY4NDctMDFmMS00ZTQwLWExMGEtODg0ZWNhOTE5NzZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1465,Rosewood (1997),Action|Drama,120036,https://m.media-amazon.com/images/M/MV5BYWNmZGM3NjUtOTgzYi00YjVmLTk4NGYtNGQ1Y2MwZjBkN2I3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1466,Donnie Brasco (1997),Crime|Drama,119008,https://m.media-amazon.com/images/M/MV5BYzMzMDZkYWEtODIzNS00YjI3LTkxNTktOWEyZGM3ZWI2MWM4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
1468,Booty Call (1997),Comedy|Romance,118750,https://m.media-amazon.com/images/M/MV5BMTk2NTgwODY2M15BMl5BanBnXkFtZTYwNDk4OTE5.jpg
1473,Best Men (1997),Action|Comedy|Crime|Drama,118702,https://m.media-amazon.com/images/M/MV5BMTkyNDg2NzM0N15BMl5BanBnXkFtZTcwMjEwMTAyMQ@@.jpg
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,119432,https://m.media-amazon.com/images/M/MV5BM2Q4MjNjNmYtOGYyZS00OGUzLWI4OTQtZjI0NmFiZTUyZDAwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
1475,Kama Sutra: A Tale of Love (1996),Romance,116743,https://m.media-amazon.com/images/M/MV5BNDY5Njc3OWMtYjQwNS00YzM0LTgxZTItNjVjZDk3MWQxYjEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
1476,Private Parts (1997),Comedy|Drama,119951,https://m.media-amazon.com/images/M/MV5BNDhjZjAxNzgtNzU3NS00OWQxLWI2ODItMjk0NmRjMTU5MDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1477,Love Jones (1997),Romance,119572,https://m.media-amazon.com/images/M/MV5BOGEzMmFlMmYtNDU2NS00YWEzLTg5ZDktZGI4MjAxNTVkNjc1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,120053,https://m.media-amazon.com/images/M/MV5BNmM3MjI2YjUtYjk1MS00M2VjLWI4MmUtM2UyYWQyNTVlZGE5XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
1480,Smilla's Sense of Snow (1997),Drama|Thriller,120152,https://m.media-amazon.com/images/M/MV5BM2FlOGNmNjItMGYwMC00NjMxLWJiZGUtZTI4MGZmYTllM2JkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
1483,Crash (1996),Drama|Thriller,115964,https://m.media-amazon.com/images/M/MV5BZjlhMDBlNDQtMjZkZi00NzJmLWI4MTgtZDdkMzZmZDcyZGNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,116041,https://m.media-amazon.com/images/M/MV5BNTJhMGM4ODItNzk3MS00MmMxLTgyZmEtNGEwNDNhOTAwYzc0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
1485,Liar Liar (1997),Comedy,119528,https://m.media-amazon.com/images/M/MV5BYjZlYmJjYWYtZDM0NS00YmZlLWIyMTAtMDY5ZTNjZTgwMDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1487,Selena (1997),Drama|Musical,120094,https://m.media-amazon.com/images/M/MV5BZGE0Y2RlNmQtZDY0Ni00Njk5LWFiZWUtMzc5N2VlZTBhOGE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1488,"Devil's Own, The (1997)",Action|Drama|Thriller,118972,https://m.media-amazon.com/images/M/MV5BMTYzMDA1OTc4OF5BMl5BanBnXkFtZTgwODc2MzkyMTE@.jpg
1489,Cats Don't Dance (1997),Animation|Children|Musical,118829,https://m.media-amazon.com/images/M/MV5BYjEyNmY0NDItOGZiMS00NjE2LTg5OTItNTRjMzZjMjI5OTUxXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1490,B*A*P*S (1997),Comedy,118663,https://m.media-amazon.com/images/M/MV5BYTMxY2ZjZmQtZTc1MC00ZTBhLTg1MTQtNjhmODQ1OWE4NjBjXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1493,Love and Other Catastrophes (1996),Romance,116931,https://m.media-amazon.com/images/M/MV5BMTg5NjkxNDk1OV5BMl5BanBnXkFtZTcwMzA2NDMyMQ@@.jpg
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,120389,https://m.media-amazon.com/images/M/MV5BMzAxMDA0MGUtMWJjYy00YWNlLTk1NmEtNTM5Y2FjYjMzNjM5XkEyXkFqcGdeQXVyNDAxNjkxNjQ@.jpg
1496,Anna Karenina (1997),Drama|Romance,118623,https://m.media-amazon.com/images/M/MV5BNjkwYzFkMjgtNGEwNy00MmFiLWEwMmEtMzJhYWI0MDQ0MDIzXkEyXkFqcGdeQXVyMjQ3NzUxOTM@.jpg
1497,Double Team (1997),Action,119013,https://m.media-amazon.com/images/M/MV5BMTEzZTczYjctOGY4Zi00MjFhLWJlMDctZjBiMWU2MDYwZTQ5XkEyXkFqcGdeQXVyNDc2NjEyMw@@.jpg
1498,Inventing the Abbotts (1997),Drama|Romance,119381,https://m.media-amazon.com/images/M/MV5BZTY0YWM0MDgtYjE2Yi00ZWExLWE0M2MtN2U3YzRjMWNjMjExXkEyXkFqcGdeQXVyNTM0NTU5Mg@@.jpg
1499,Anaconda (1997),Action|Adventure|Thriller,118615,https://m.media-amazon.com/images/M/MV5BZDc4ODcyNWMtMzI2Zi00YzcwLWE4ZTUtYWM3OWI1MTgwYTc1XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,119229,https://m.media-amazon.com/images/M/MV5BMmRhYTg0N2QtMWZhMS00OWQwLTk1ZmEtMmUyMTY0NTE4YWUwXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@.jpg
1502,Kissed (1996),Drama|Romance,116783,https://m.media-amazon.com/images/M/MV5BYThkOGZmODgtNDZkOS00ZGM2LWI5MWQtNzQ0MzAzM2FkNTM2XkEyXkFqcGdeQXVyMDAyMTY3Nw@@.jpg
1503,8 Heads in a Duffel Bag (1997),Comedy,118541,https://m.media-amazon.com/images/M/MV5BMWQyOTZhYmUtZTE3NC00MTg5LWE3YzAtNjI0YmFlOWYwZGM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1507,Paradise Road (1997),Drama|War,119859,https://m.media-amazon.com/images/M/MV5BYWQ4OGI0YjEtOGFhYS00NmY4LTk0YjAtZTlkN2QxMjUyZjkzXkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg
1513,Romy and Michele's High School Reunion (1997),Comedy,120032,https://m.media-amazon.com/images/M/MV5BYWI2NTYyNTAtMjI4ZC00NzY4LThhZjctMDA4NWMyYWE4ODc5XkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg
1514,Temptress Moon (Feng Yue) (1996),Romance,116295,https://m.media-amazon.com/images/M/MV5BY2U4ODRlZTktYTY0ZC00ZmFiLWFmNzMtNDE3OGNiNzllYjAwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
1515,Volcano (1997),Action|Drama|Thriller,120461,https://m.media-amazon.com/images/M/MV5BY2I2MTFiOWMtY2YzOC00MTZjLTg0NWUtMmZjZWJlZDYwZDZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
1516,Children of the Revolution (1996),Comedy,115886,https://m.media-amazon.com/images/M/MV5BMjA3ODI2MDU5Nl5BMl5BanBnXkFtZTcwMzUyNTQyMQ@@.jpg
1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,118655,https://m.media-amazon.com/images/M/MV5BMWUwMmEwY2QtMGZmZC00ZDVjLTg1NDgtMmI0MmZmYmM4NGIxXkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
1518,Breakdown (1997),Action|Thriller,118771,https://m.media-amazon.com/images/M/MV5BNjQ5MThkYzMtOTAyMC00YWIxLTg1MWEtMGRiZmFiYWJjNTUyXkEyXkFqcGdeQXVyMDEwMjgxNg@@.jpg
1519,Broken English (1996),Drama,115760,https://m.media-amazon.com/images/M/MV5BNzA2MjBjZjQtNWZkMi00OTg4LTgyZjMtN2YwZGZkODFkOTJiXkEyXkFqcGdeQXVyMjgxNjIyMDY@.jpg
1526,Fathers' Day (1997),Comedy,119109,https://m.media-amazon.com/images/M/MV5BYjI1NThiZGItOTAzYi00NWVmLThlMjktZjAyMTRjNWM0YWY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,119116,https://m.media-amazon.com/images/M/MV5BZWFjYmZmZGQtYzg4YS00ZGE5LTgwYzAtZmQwZjQ2NDliMGVmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
1529,Nowhere (1997),Comedy|Drama,119809,https://m.media-amazon.com/images/M/MV5BN2UwZGE3YmMtYzI1MS00MTcxLWFmNDItOGQ4NmVlMDMxN2RjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1533,"Promise, The (La promesse) (1996)",Drama,117398,https://m.media-amazon.com/images/M/MV5BNjE4OWI0NGYtOWRkMC00MDA3LTg4YTEtYzhlOGZkZjVmZmQ5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,117615,https://m.media-amazon.com/images/M/MV5BYjg3Mjk4M2QtODY2NC00NDk5LWFiNDctZTIwYzJjYzNlZWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1541,Addicted to Love (1997),Comedy|Romance,118556,https://m.media-amazon.com/images/M/MV5BZDU5ZjA5ZjMtZGZlOS00M2U4LTkyOTktYzYyNGZjN2UxYjdkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
1542,Brassed Off (1996),Comedy|Drama|Romance,115744,https://m.media-amazon.com/images/M/MV5BY2Y5NDU2MmYtOGZiYy00MTAyLTgyYTctZGU2YjQ0YzQ3NDllXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@.jpg
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,119567,https://m.media-amazon.com/images/M/MV5BMDFlMmM4Y2QtNDg1ZS00MWVlLTlmODgtZDdhYjY5YjdhN2M0XkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg
1545,Ponette (1996),Drama,117359,https://m.media-amazon.com/images/M/MV5BZjhiYWMwNmQtNTFlNS00ZGVmLTlhYmEtNzYyNWUwMjliZDNiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
1546,Schizopolis (1996),Comedy,117561,https://m.media-amazon.com/images/M/MV5BMTc4NDQ5NjQ2MF5BMl5BanBnXkFtZTcwNzU3NDAwMQ@@.jpg
1547,Shiloh (1997),Children|Drama,120118,https://m.media-amazon.com/images/M/MV5BYzAzNTNiZTItMGJkOC00OGZlLThjMmQtYWU4ZWQwZmE5YjQxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
1549,Rough Magic (1995),Drama|Romance,114303,https://m.media-amazon.com/images/M/MV5BYTFiZTc5OTAtOTk0OS00Y2YwLWI4MzUtYWE2MmQ0NTg2NzhmXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
1550,Trial and Error (1997),Comedy|Romance,120373,https://m.media-amazon.com/images/M/MV5BNmY0NzM2ZTQtODZjOS00NGNmLWI5NWQtYzczZTk2NTM1YzIwXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1551,Buddy (1997),Adventure|Children|Drama,118787,https://m.media-amazon.com/images/M/MV5BZGZmYzY4ODgtZTRmOC00MjljLWI2MWQtYWU5MDhmZDk1ZjgyXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1552,Con Air (1997),Action|Adventure|Thriller,118880,https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1554,"Pillow Book, The (1996)",Drama|Romance,114134,https://m.media-amazon.com/images/M/MV5BY2Y0MjZlZjQtNGUyNS00ODI4LWEyZmUtYTM5MDhkNTM0NGU1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@.jpg
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,120179,https://m.media-amazon.com/images/M/MV5BOTRlOTQ0MzItZjUwYi00MDkwLWIwYTctZTgyNGY3OGQwZWViXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,118688,https://m.media-amazon.com/images/M/MV5BMGQ5YTM1NmMtYmIxYy00N2VmLWJhZTYtN2EwYTY3MWFhOTczXkEyXkFqcGdeQXVyNTA2NTI0MTY@.jpg
1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance,120034,https://m.media-amazon.com/images/M/MV5BYmZhNzUwMGEtMjM1MC00MjY0LThmZjctYWJlZTM4ODdlOWI4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
1565,Head Above Water (1996),Comedy|Thriller,116502,https://m.media-amazon.com/images/M/MV5BNmYwYmFlNGMtZjU2MC00MGVhLWI3OGEtYTQ2YzExZjg1NjFiXkEyXkFqcGdeQXVyMTk2ODQ2OA@@.jpg
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,119282,https://m.media-amazon.com/images/M/MV5BZDcwYjEyNWItMGI1Mi00MjI1LWIyMDEtMTQ4YjhkNjM4NDU3XkEyXkFqcGdeQXVyNDUyOTg3Njg@.jpg
1569,My Best Friend's Wedding (1997),Comedy|Romance,119738,https://m.media-amazon.com/images/M/MV5BMzRiMGE2MmMtM2RhMy00OWNiLTljYTktOThmMmE1YjY1NjYyXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,115856,https://m.media-amazon.com/images/M/MV5BMTI0OTEyOTY1M15BMl5BanBnXkFtZTYwNzk0NDg5.jpg
1572,"Contempt (Mépris, Le) (1963)",Drama,57345,https://m.media-amazon.com/images/M/MV5BMGNhNjYxYmUtMGI5Zi00N2MxLTkzYTctYjEyNWQ1YTk4MTc0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
1573,Face/Off (1997),Action|Crime|Drama|Thriller,119094,https://m.media-amazon.com/images/M/MV5BYzFjNzIxMmEtMzY5NS00YTgzLTkwYWEtN2FjMmY0NmNkZWY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1574,Fall (1997),Romance,119098,https://m.media-amazon.com/images/M/MV5BMGViMzBlZDEtYWQ0MC00YzBmLTg5OGUtN2E0YjMxY2UzM2FiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,119654,https://m.media-amazon.com/images/M/MV5BOTlhYTVkMDktYzIyNC00NzlkLTlmN2ItOGEyMWQ4OTA2NDdmXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
1581,Out to Sea (1997),Comedy,119848,https://m.media-amazon.com/images/M/MV5BZDFmNDg5OTMtZjg0Yy00ZjU3LTk5OGUtODE3NThmZDU0M2ViXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1582,Wild America (1997),Adventure|Children,120512,https://m.media-amazon.com/images/M/MV5BYmI0YjFiMDAtZTJiZC00NDQxLTkxNzEtZGNlNDUzZDA1MDM0XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1583,"Simple Wish, A (1997)",Children|Fantasy,120133,https://m.media-amazon.com/images/M/MV5BZGMwZmZlOTQtMDZkMy00NTkxLWIwOTItYWZlMGQwYzM1ZTMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
1584,Contact (1997),Drama|Sci-Fi,118884,https://m.media-amazon.com/images/M/MV5BYWNkYmFiZjUtYmI3Ni00NzIwLTkxZjktN2ZkMjdhMzlkMDc3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
1585,Love Serenade (1996),Comedy,116930,https://m.media-amazon.com/images/M/MV5BMTMyNDMxNTU2M15BMl5BanBnXkFtZTcwNjg0MDgyMQ@@.jpg
1586,G.I. Jane (1997),Action|Drama,119173,https://m.media-amazon.com/images/M/MV5BYTJhOTY4M2EtNjA2Ny00YjBjLWE4MjItZjRiOTRhMGFjZmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,82198,https://m.media-amazon.com/images/M/MV5BMWIxMzQxZjAtMGFkNC00NzYwLWFiMGEtNzZhZjE5MmFiMmMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1588,George of the Jungle (1997),Children|Comedy,119190,https://m.media-amazon.com/images/M/MV5BNTdiM2VjYjYtZjEwNS00ZWU5LWFkZGYtZGYxMDcwMzY1OTEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTczNjQwOTY@.jpg
1589,Cop Land (1997),Action|Crime|Drama|Thriller,118887,https://m.media-amazon.com/images/M/MV5BNmNhMzI0NmQtMzU1OS00NzQzLTg0NzctZDJkODZlMjU3OTc5XkEyXkFqcGdeQXVyNDc2NjEyMw@@.jpg
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,119081,https://m.media-amazon.com/images/M/MV5BZGI0NDMwNjAtNGEzNC00MzA1LTlkMjQtYjBkYTZlZjAyZWEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,120177,https://m.media-amazon.com/images/M/MV5BN2ZkMWFlODEtNzIyOC00NmU2LTg5MDQtYWQxY2UyYmQxZGJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1592,Air Bud (1997),Children|Comedy,118570,https://m.media-amazon.com/images/M/MV5BMzQxODE4MzEyNF5BMl5BanBnXkFtZTgwNjk2OTY4ODE@.jpg
1593,Picture Perfect (1997),Comedy|Romance,119896,https://m.media-amazon.com/images/M/MV5BY2UwN2E0ZGItYmM3NC00ODVkLTkxOGItNGQ1NDMxMDdiMjQ0XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
1594,In the Company of Men (1997),Comedy|Drama,119361,https://m.media-amazon.com/images/M/MV5BYmFiZTI1MDUtNGYyMi00ZTRkLWE1Y2UtZWY0ZDZiZTBiMjRmXkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg
1596,Career Girls (1997),Drama,118818,https://m.media-amazon.com/images/M/MV5BNzZiNzNjOGItNzVlZC00MGU0LTgyMDItZGJjZTFiOTZmZDU2XkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,118883,https://m.media-amazon.com/images/M/MV5BMjQ1MTYxMzA4OF5BMl5BanBnXkFtZTgwNjg2NTM1MTI@.jpg
1598,Desperate Measures (1998),Crime|Drama|Thriller,118966,https://m.media-amazon.com/images/M/MV5BMzk0MzBlODktMjJhMC00ZDMwLTk5MzktOTQwMTNiYWU2ZjA4XkEyXkFqcGdeQXVyNDkzNTM2ODg@.jpg
1599,Steel (1997),Action,120207,https://m.media-amazon.com/images/M/MV5BODI1YzMxMjQtMzllYi00ZjFmLWI2MjQtNDMzNDJjZjQ4Y2UyXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1600,She's So Lovely (1997),Drama|Romance,120112,https://m.media-amazon.com/images/M/MV5BZmU1ZTU3MDMtNTQzMy00NTU0LWFmY2EtMjgxMGM3YzBkOGFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1601,Hoodlum (1997),Crime|Drama|Film-Noir,119311,https://m.media-amazon.com/images/M/MV5BMmExY2QyMDYtZjc1NC00YzRmLWJlYzUtODY1MzA2OTliNmE1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
1602,Leave It to Beaver (1997),Comedy,119509,https://m.media-amazon.com/images/M/MV5BYTNkMWE1Y2QtNWU1MS00ZmViLWJlMzgtODFlY2M4NDkzYjYxXkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
1603,Mimic (1997),Horror|Sci-Fi|Thriller,119675,https://m.media-amazon.com/images/M/MV5BODk4MjRkODctOTVjNS00MmI2LTg0Y2ItMWQyMzdkZDU3MzMyXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
1604,Money Talks (1997),Action|Comedy,119695,https://m.media-amazon.com/images/M/MV5BMjk5MjM2MjUtMDI3YS00ZTIwLWFjMDQtYzFhZDY0YTUxZmJkXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
1605,Excess Baggage (1997),Adventure|Romance,119086,https://m.media-amazon.com/images/M/MV5BODNhMWY5NTctZTU2MS00NzRiLTk2MjktNmUyMTQ3Yzk0MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1606,Kull the Conqueror (1997),Action|Adventure,119484,https://m.media-amazon.com/images/M/MV5BOGNjODE4M2ItOGM1Ny00N2MwLWI3MzktZTg3MjNkNzhjOTVkXkEyXkFqcGdeQXVyMTAwMzUyMzUy.jpg
1608,Air Force One (1997),Action|Thriller,118571,https://m.media-amazon.com/images/M/MV5BYTk5NWE2ZjAtZmRmOS00ZGYzLWI5ZmUtMDcwODI0YWY0MTRlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@.jpg
1609,187 (One Eight Seven) (1997),Drama|Thriller,118531,https://m.media-amazon.com/images/M/MV5BYTc1MTUxNmYtY2I3My00MmNkLWI3NmUtMDc1YWNhMzBiMDQzXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,99810,https://m.media-amazon.com/images/M/MV5BZDdkODg3YzctMGVmZS00ZDM5LWIzNTctZDRlMjA5Mjc4MGViXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg
1611,My Own Private Idaho (1991),Drama|Romance,102494,https://m.media-amazon.com/images/M/MV5BZDgxMGU3YTEtODEzOC00MGVlLTk4OWUtYmY0ODU0OTI1NmMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
1612,"Kiss Me, Guido (1997)",Comedy,119465,https://m.media-amazon.com/images/M/MV5BMzMyNTE4Mjk4MF5BMl5BanBnXkFtZTcwNTMwMjEyMQ@@.jpg
1613,Star Maps (1997),Drama,120197,https://m.media-amazon.com/images/M/MV5BYmQ1NDcxZTAtYWRlNS00YTVkLWIyOGEtMGY0YTQ1NjNmZjAzXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
